,Unnamed: 0,smiles,targets
64503,64503,CC#CC(N1CCN(c2ccccc2OC)CC1)N1Cc2cccn2N(C)c2ccncc21,1.0
64504,64504,Cc1cccc(C(c2cccc(C)n2)(C2=CN(COC)C(c3ccccn3)N2)O)n1,1.0
64505,64505,Cc1cc(C(n2ccc(C(=Nc3ccc(C(=O)OC)cc3)O)n2)=O)c(C)o1,1.0
64506,64506,COCc1cccc2c1[nH]c(=N)n1c2nc(CO)n1,1.0
64507,64507,c1cc([N+]([O-])=O)ccc1-c1nc2c(Nc3ccc(O)cc3)ncnc2o1,1.0
64510,64510,c1cc2c3c([nH]c2c(F)c1)CCC(NCCc1ccc(F)cc1)C3,1.0
64511,64511,CC(CN=C(NCC(OC)OC)NC#N)c1ccc(OC(F)F)c(OC2CCOC2)c1,1.0
64512,64512,CCOC(COc1cccc2c1c(Nc1ccc(OCc3ccccn3)c(Cl)c1)ncn2)=O,1.0
64514,64514,Cc1cc(=Nc2cc(N3CC(C4CC4)(OC)C3)nc(Sc3ccc(NC(C4CC4)=O)cc3)n2)[nH][nH]1,1.0
64520,64520,Cc1cc(N(C)c2ncccn2)n(C)n1,1.0
64521,64521,COc1cc2c(cc1OC)nccc2Sc1ncc(N=C(Nc2nccs2)O)s1,1.0
64522,64522,COc1ccc(C(C2(C(F)(F)F)CO2)Nn2c3cc(F)ccc3ccc2=O)c(Cl)c1F,1.0
64523,64523,c1ccc(C(=O)OCC2(C#N)CCN(CC(=Nc3ccccc3)O)CC2)cc1,1.0
64524,64524,c1c(F)cc2c(cc(I)[nH]2)c1Br,1.0
64527,64527,Cc1ccc(CN(C(c2cccc(OC)c2)C(=N)O)C(c2c(C)cnc(N(C)C)n2)=O)cc1,1.0
64529,64529,CCCCOC1CC(C(F)(F)F)(C(F)(F)F)O1,1.0
64534,64534,C=C(C)C#CCO[SiH](C(C)C)C(C)C,1.0
64535,64535,c1ccc(CSCCCCCCl)cc1,1.0
64539,64539,c1cc(CN2CCOCC2)nc(Nc2c(C(N)=O)nc(-c3ccc(Cl)cc3)s2)c1,1.0
64541,64541,CCCC1(CO)CCC2CCC1N2C(=O)OC(C)(C)C,1.0
64542,64542,COC(C(=CC1CCCC1)c1ccc(Cl)c(Cl)c1)=O,1.0
64545,64545,CCCC1C(CCC2(CC)OCCO2)C(=O)c2ccc(OC)cc21,1.0
64548,64548,CN1CCn2c1cc(OCc1cccc(F)c1)nc2=O,1.0
64549,64549,CCSc1nc(C)c(CCO)c(=O)n1C,1.0
64551,64551,CCCCN(C(c1ccccc1Cl)=O)c1nnc(-c2ccc(C(NCCC(=O)O)=O)cc2)s1,1.0
64552,64552,COc1ccc(N2[C@H](CO)[C@H](N=[N+]=[N-])C2=O)cc1,1.0
64553,64553,CS(c1cc(C#N)ccc1C=O)(=O)=O,1.0
64555,64555,CC(C)Nc1c(N=C(CCN(C)C)O)c(N2CC3CCC(C2)O3)nc(Cl)n1,1.0
64556,64556,CNS(N1CCC(Nc2c3c(nc(=NC4CCC(N)CC4)[nH]2)n(C2CCCC2)cn3)CC1)(=O)=O,1.0
64558,64558,CC1(C)C(C)(C)OB(c2cc(NC(=NCC(F)(F)F)O)cnc2)O1,1.0
64559,64559,CCc1cc(N2CCN(C(C)C)C2=O)nc2c(C(=O)O)ncn12,1.0
64560,64560,Cc1cc2c(cc1S(Cl)(=O)=O)oc(=O)[nH]2,1.0
64561,64561,c1ccc(CN=c2cc(NCCC(=O)O)nc(-c3ccccn3)[nH]2)cc1,1.0
64562,64562,COC1[C@H](OC(c2cccc(C(F)(F)F)c2)=O)[C@@H](OS(C)(=O)=O)[C@@H](COC(=O)OC)O1,1.0
64563,64563,Cc1cc(Cl)nc(Cl)c1CNCC(C1CCCO1)O,1.0
64566,64566,CC(C)[C@@]1(C)C(=O)N=C(SC)S1,1.0
64569,64569,Cc1cc(OC)ccc1CCc1cc2c3ccc(CO)cc3nc(N)c2nc1,1.0
64570,64570,c1ccc(Cn2c(=O)oc(C3CCN(c4ccc(NCc5ccc([N+]([O-])=O)o5)cc4)CC3)n2)cc1,1.0
64572,64572,CC(C)(C)OC(N1Cc2c(sc(C=O)n2)C(O[Si](C)(C)C(C)(C)C)C1)=O,1.0
64573,64573,CC1C(O)C(C)C(C2SCCS2)OC1C(=O)OC,1.0
64575,64575,COc1cc(C(F)(F)F)ccc1-c1c2c(ncn1)CN(S(Nc1nccs1)(=O)=O)CC2,1.0
64576,64576,CC(C)C[C@H](C(Nc1ccc(N2CCOCC2=O)c(C)c1)=O)NC(c1ccc(Cl)s1)=O,1.0
64580,64580,CC(=O)OCCc1cc2c(s1)SCCC1CC(O)=NN=C12,1.0
64584,64584,CC(=NCC=C1CCc2c(F)cc3c(cn(C)n3)c21)O,1.0
64586,64586,c1ccc2c(c1)c(N)c(C#N)[se]2,1.0
64589,64589,c1cc2nc3ccc(O)c(C(=O)O)c3oc-2cc1=O,1.0
64592,64592,c1cc(Br)c2cc(C3=CCC(F)(F)CC3)n(C(=N)O)c2c1,1.0
64593,64593,Cc1ccc(N=C(NN=C(c2cnc(C)s2)O)O)c(C)c1,1.0
64594,64594,CC#CCn1c(=O)c(NCC(N2CCC(Oc3cc(C(F)(F)F)ccc3Cl)CC2)=O)ccn1,1.0
64596,64596,c1ccc2c(c1)CC(C(=NCCCCN)O)(N=C(CCCC(=O)O)O)C2,1.0
64597,64597,C1CC1c1c(CCl)ccc(C(F)(F)F)n1,1.0
64598,64598,c1cnc(N2CCN(c3ccnc4c3=CCC(Cl)(Cl)C=4)CC2)nc1,1.0
64600,64600,Cc1nc2cc(CBr)ccc2o1,1.0
64601,64601,CCC(N1CCCC(n2c3cc(-c4ccccc4)cc(C(N)=O)c3cn2)C1)=O,1.0
64603,64603,CCCn1c(=O)c2c(nc(Cc3ccccc3)n2CCNCC)n(CCc2ccccc2N)c1=O,1.0
64606,64606,COCCc1nc2c(CCCCCCN3CCCC3)[nH]nc2c(N)n1,1.0
64612,64612,Cc1c(Cl)cc(C(C)O)c(OC)c1Br,1.0
64613,64613,COB(c1ccnc2c1c(Cl)nn2-c1ccc(F)cc1)O,1.0
64617,64617,COc1ccc(C=CC(Cc2cnccn2)O)cc1,1.0
64622,64622,C#CCOC(c1ccc(OC(C)CCCC(C)C)cc1)=O,1.0
64630,64630,c1ccc(F)c(-c2nnc(O)n2C2CCNCC2)c1,1.0
64631,64631,CC1(C)OC(CCNc2ccc(S(NC)(=O)=O)cc2)C(=O)O1,1.0
64632,64632,C[Si](C)(C)[Si](CCO)([Si](C)(C)C)[Si](C)(C)C,1.0
64636,64636,C=C(C(c1nccs1)O)C(=O)OCc1ccc(Cl)c(Cl)c1,1.0
64638,64638,C(CCN1CCCc2c(ccs2)C1=O)CCl,1.0
64639,64639,c1cn(C2COC2)c2c1c(Cl)ncn2,1.0
64642,64642,CN1CCC(OC(C(c2c3ccccc3on2)N2CCCCCC2)=O)CC1,1.0
64643,64643,C[C@@H]1COC(C)(c2cc3c(c(OC)c2)oc(NC(CF)c2cccc(Cl)c2)n3)CN1C=O,1.0
64645,64645,c1cc(C(=NCc2ccc(Cl)c(C(F)(F)F)c2)O)c2ccn(C(CO)CO)c(=O)c2c1,1.0
64650,64650,c1ccc(C(C(CCc2cc(C(O)=O)nc3c2cccc3O)N)=O)cc1,1.0
64651,64651,CCCN1CC(c2ccc(-n3c(C)ccc3C)nc2)(O)OC[C@@H]1C,1.0
64653,64653,CC1=C(C)C(C)(OC(=N)O)N(c2ccc(Cl)c(Cl)c2)C1=O,1.0
64654,64654,CC1(O)c2cc(Br)ccc2Oc2c1cc(OC)cc2F,1.0
64656,64656,C=CCC(C(C)(C)C)(C(C)(C)C)S,1.0
64659,64659,c1ccc(N=C(C[S]2C(=Cc3ccc(O)c(O)c3)C(O)=NC2=O)O)cc1,1.0
64660,64660,CC(=N)Nc1cccc(C2CSC(=N)N2)c1,1.0
64663,64663,CCN(CC)C(c1ccccc1Cl)=O,1.0
64664,64664,CC#CCC(N(CC#CC)C1CCN(C(=O)OC(C)(C)C)CC1)=O,1.0
64665,64665,Cc1cc(=NC(CC2=C(O)c3ccsc3S(=O)(=O)C2)=O)[nH]o1,1.0
64666,64666,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(C(c4csc(=N)[nH]4)=O)=O)[C@H]3SC2)s1,1.0
64667,64667,C=CCCN(CC=O)C(=Nc1nc2c(s1)C(C#N)CC(CCC)C2)O,1.0
64671,64671,COC(N(c1ccccc1COc1ccc2c(c1)OCC2=NOC)O)=O,1.0
64672,64672,CCOC(C1Cc2c(nc(C)n2C)C(=O)C1)=O,1.0
64675,64675,CN1C(c2ccc(F)cc2)C2(CCCNC2)C1=O,1.0
64677,64677,C=CCC(C(=O)OCC)(C(=O)OCC)OC[C@@H]1[C@@](C#C)(OC(C)=O)[C@@H]2[C@H](O1)OC(C)(C)O2,1.0
64679,64679,CS(N1C[C@H](S)C[C@H]1COCc1ccccc1)(=O)=O,1.0
64682,64682,c1ccc(CC([C@@H]2C(=O)N3C(C(=O)O)C(Cc4ccco4)=C(N)S[C@H]23)=O)cc1,1.0
64683,64683,CC(C)c1cccc(OC(N(C)S(Cl)=O)=O)c1,1.0
64686,64686,CCC(N1CC(C)(C)CSC1=Nc1ccccc1C(C)C)=O,1.0
64687,64687,CC(C)(CCN=C(CCN=C(C(C(C)(C)CO)O)O)O)CO,1.0
64688,64688,C1CCC(CCC(=N)S)([N+]([O-])=O)CC1,1.0
64695,64695,C(CN=C(C(Cl)Cl)O)=C(Cl)Cl,1.0
64698,64698,Cc1cc(Nc2ccc(OC)nc2)n(-c2cc(N)nc(C)n2)n1,1.0
64699,64699,Cn1c2cc(F)c(Cc3cnc4ccc(-c5cnn(CCO)c5)nn34)cc2cn1,1.0
64700,64700,c1ccc2c(c1)ncn2-c1c(Cl)cnc(OCCc2ccnc(F)c2)n1,1.0
64702,64702,C1=CC(F)C(Cc2cnccn2)(O)C(Cl)=C1,1.0
64703,64703,c1ccc2c(c1)-c1ccccc1C2COC(=N[C@H]1CCC(=O)N2CCC[C@@H](C(=O)O)N2C1=O)O,1.0
64705,64705,CC(C)(C)c1nc(C(=NCc2ccc(-c3ccnc4c3c(=N[C@@H]3CCNC3)[nH][nH]4)cc2F)O)co1,1.0
64708,64708,COc1cc2c(cc1OCCCN1CCOCC1)c(Nc1ccc(F)c(Cl)c1)ncn2,1.0
64710,64710,CN(C)C=C(C(C1CC1)=O)C(c1ccc(Cl)c2c1OCCS2)=O,1.0
64711,64711,CC(C(=N[C@H]1CC(=O)N(c2ccc3c(c2)cnn3-c2ccnc(OC)c2)[C@@H]1c1ccccc1)O)(F)F,1.0
64712,64712,c1cc(Cl)sc1-c1cc(CBr)no1,1.0
64713,64713,CC(C#Cc1ccccc1)c1ccccc1C(c1c(C)nco1)=O,1.0
64714,64714,CCOC(CN=C(Nc1ccc(-n2cncn2)cc1)O)OCC,1.0
64715,64715,COc1ccc(CC2(OC3(N)C=CC=CC3)C=CN=C3C2=CNN3)cc1,1.0
64718,64718,CC(C)(c1ccc(F)cc1)NCCCS(O)(=O)=O,1.0
64721,64721,CC(=O)OC[S]1C=CC2=C1c1ccc(-c3ccccc3)c(=O)n1CC2,1.0
64722,64722,c1ccc(C2(O)CCN(CCCN)CC2)cc1,1.0
64724,64724,C[C@@H](CO)Oc1cc(C(N=c2nc(C)[nH]s2)=O)cc(Oc2ccc3c(c2)OC(C)N(C)C3=O)c1,1.0
64725,64725,C1C=C(c2c(C#N)c(O)nc(=N)[nH]2)OC1,1.0
64728,64728,Cc1c2c(c3cc(F)ccc3nc2O)n[nH]1,1.0
64730,64730,Cc1ccnc(Nc2cc3cn[nH]c3c(Cl)c2)c1[N+]([O-])=O,1.0
64731,64731,CC(C)OC(=S)SCC(=O)OC,1.0
64735,64735,Cc1c(C(=NC[C@@H]2C[C@@H]3C[C@@H]3N2)O)c(C)on1,1.0
64737,64737,CC(N1CCOc2c(cccc2NCC(N(CCN(C)C)Cc2ccccc2C(F)(F)F)=O)C1)=O,1.0
64738,64738,Cc1cc(-c2cc(OC)ccc2Cl)cc2c1[nH]c(=N)nn2,1.0
64741,64741,COC(c1c(N)nc2ccc(-c3cc(CO)cnc3)nn21)=O,1.0
64743,64743,CN1CCN(Cc2ccc(C3(Oc4ccc(N)cc4F)Cc4c(cccn4)S3)nc2)CC1,1.0
64747,64747,CSc1ncc2cc(C(F)F)nc(N3CCCCC3)c2n1,1.0
64748,64748,c1cc(S(N)(=O)=O)ccc1[C@H]1C[C@@H]1N=c1cc(Cl)[nH]c(=N)[nH]1,1.0
64753,64753,CCCCCc1c(O)c(C)nc(N(C)C)n1,1.0
64755,64755,CC(C)(C)c1cc(N=C=O)c(OC)c(NS(C)(=O)=O)c1,1.0
64758,64758,c1ccc2c(c1)c(Cl)nc(-c1ccncc1)n2,1.0
64759,64759,CC(N=c1cnc(-c2cc(Cl)cc(Cl)c2Cl)c(N)[nH]1)=O,1.0
64760,64760,Cc1ccc(CN2CC3CCC2C3Nc2ccc(-c3c(=N)[nH]on3)cc2)cc1,1.0
64761,64761,CCSSC[C@@H](C(=O)OCC#N)N(C)C(=O)OCc1cc(OC)c(OC)cc1[N+]([O-])=O,1.0
64763,64763,CCCOc1ccc2c(c(CC#N)c[nH]2)c1Cl,1.0
64764,64764,CCCC(c1ccnc(OC(F)F)c1)C(=Nc1cnc(Br)cn1)O,1.0
64765,64765,COCCOc1cc(N)c(Cl)cc1C(=O)O,1.0
64767,64767,CN1C(c2ccccc2)C(=NCCc2ccccc2)Nc2ccccc2C1=O,1.0
64769,64769,CCOC(Cc1cc(-c2c(Cc3ccccc3)c3c(ccc(=N)[nH]3)[nH]2)c(O)c(Cl)c1)=O,1.0
64770,64770,c1cc([N+]([O-])=O)ccc1CNS(c1c2n(ccs2)cn1)(=O)=O,1.0
64771,64771,Cc1c(CN=c2cc(C(=NCC3CC3)O)n(C)[nH]2)c(-c2ccc(F)cn2)no1,1.0
64781,64781,COc1ccccc1-c1ncnc(Nc2cccc(S(N)(=O)=O)c2)n1,1.0
64782,64782,Cc1c(C(N2CCC(Cc3ccccc3)(O)CC2)=O)c(-c2ccncc2)on1,1.0
64784,64784,CCN=S(C)(c1ccc(CCl)cc1)=O,1.0
64785,64785,CCCC(CC(=NCC(=N[C@@H](CO)C(=O)O)O)O)OC(CCC)=O,1.0
64788,64788,c1ccc(-c2cc3cccc4c3n2C(=NO)C(=O)NC4)cc1,1.0
64790,64790,CCC(C(N1CCCC1B1OC2CC3CC(C3(C)C)C2(C)O1)=O)N=C(O)OC(C)(C)C,1.0
64791,64791,CCOC(C(C)(C(C)=O)c1ccc2c(c1C#N)n(C)c(Nc1c(Cl)cccc1Cl)n2)=O,1.0
64792,64792,C[C@H](Cc1ccc(Nc2cc(Cl)c(C(F)(F)F)cc2[N+]([O-])=O)cc1)O,1.0
64793,64793,C#CCCOc1ccc(I)cc1NN=C(C(=O)OCC)Cl,1.0
64795,64795,CCC(=Nc1cc(-n2cccn2)nc(-c2ccc(Br)o2)n1)O,1.0
64796,64796,CC(=CC1(OC)C=CC=CC1)C1CCCCC1,1.0
64798,64798,CCOC(c1ccc(C(N)=NCCCCN=c2[nH]c(=N)[nH]c(=N)[nH]2)cc1)=N,1.0
64800,64800,CC(C)=CCOc1cc(N=c2cc[nH]c(=N)[nH]2)ccc1C,1.0
64801,64801,CS(c1cc2c(Nc3ccc4c(c3)ncs4)ccnc2cc1Br)(=O)=O,1.0
64802,64802,CCCN=c1c(I)cnc(Nc2ccc(C#N)cc2)[nH]1,1.0
64804,64804,CCOC(=NC1CCN(C(C)C)CC1)O,1.0
64805,64805,CCCCN1C(=O)CN(C(=O)OCCl)C(c2cc(Cl)cc(Cl)c2)=N1,1.0
64809,64809,COc1c(C(Nc2nc(C(F)(F)F)c(-c3ccc(N4CCOCC4)nc3)s2)=O)c(OC)ncn1,1.0
64810,64810,Cc1c(CCCNc2cc(-c3cc[nH]c(=N)n3)cc3c2c(=N)[nH][nH]3)c(C)n[nH]1,1.0
64811,64811,Cc1cc(-c2cc(Cl)cnc2)nn2c1cnc2C(O)=O,1.0
64815,64815,c1ccc(CC23CNCCN2C(=O)OC3)cc1,1.0
64817,64817,c1cc(-c2nnc(-c3c(N)ncc(C4=CCNCC4)n3)o2)ccc1CBr,1.0
64819,64819,C1CSC(C(Cl)(Cl)Cl)OC1=O,1.0
64821,64821,CC(C)N1CCCc2cc(C=O)ccc21,1.0
64823,64823,c1cc(F)ccc1C(c1ccc(=O)n2c1NCC(O)C2)=O,1.0
64824,64824,C1CC(CS(Nc2cc(C(=Nc3ccc(F)c(Cl)c3)O)ccn2)(=O)=O)OC1,1.0
64825,64825,C1C(c2cc(CCl)c(F)cn2)CC1OC(F)(F)F,1.0
64826,64826,c1ccc(F)c(C2=NCC(C3CCCN3C=NO)=Nc3ccc(Cl)cc32)c1,1.0
64828,64828,Cc1cc(-c2cnco2)cc(-c2c3c(cco3)c(=O)n(-c3cc(NCCCO)ccc3[N+]([O-])=O)n2)c1,1.0
64830,64830,Cc1ccc(C(C)(C)C)cc1Oc1nc(C(=O)O)co1,1.0
64831,64831,Cn1cc(-c2ccc(-c3cnn4cccc(C#CC(c5ccccc5)O)c34)cc2)cn1,1.0
64838,64838,C/C=C/C(C1C(=C)C=CCC12CCCC2)=O,1.0
64839,64839,COC(C1=Cc2cccc3ccn(c32)C1)=O,1.0
64843,64843,Cc1ccc(C)n1-c1c(C#N)c(C)nn1-c1ccc(O)cc1F,1.0
64846,64846,CC(=NCC(=NNC(c1ccc([N+]([O-])=O)cn1)=O)O)O,1.0
64847,64847,c1ccc(OCC(N2CCC3(CC2)CC(=O)c2cccc(Br)c23)=O)c(C(F)(F)F)c1,1.0
64848,64848,c1cnc2nc(-c3ccc(C=O)cc3)c(-c3ccc(F)cc3)n2c1,1.0
64852,64852,Cc1c(Br)cc(N)c(NC[C@H]2COC(C)(C)O2)n1,1.0
64853,64853,C1CC(C(CC#N)C2(c3c4ccnc-4[nH]cn3)C=NNC2)CC1CO,1.0
64854,64854,Cc1ccc(C2=NS(=O)(=O)C3CCCCC3O2)cc1,1.0
64857,64857,CC(C1CCCNc2c1nc(-c1cc3cc(OC)ccc3o1)s2)=O,1.0
64858,64858,Cc1cc(S(N(C)C)(=O)=O)ccc1-c1c[nH]c2nc(-c3ccccc3Cl)cc-2n1,1.0
64859,64859,CC(=Nc1ccc(O)cc1OC[C@@]1(C)COC(C)(C)O1)O,1.0
64861,64861,CC(CC(=O)O)c1ccc(-c2nc(-c3cc(C(F)(F)F)c(N4CCOCC4)nc3)on2)c(C)c1,1.0
64863,64863,CCN(CC)C(c1ccc2c(c1)Oc1c(cccc1O)C2=C1CC2CCC(C1)N2)=O,1.0
64866,64866,CCC(C)OC(N1CCN(C(=O)OC(C)CC)[C@@H](C(N2CCCCC2CCn2ccnc2)=O)C1)=O,1.0
64868,64868,CC(C)N=c1[nH]c(C)cc(-c2nc(-c3ccc(C(CO)O)cc3)no2)n1,1.0
64870,64870,Cc1ccc(-c2c(NS(c3ccccn3)(=O)=O)n(C)nc2OCCOC(C)=O)cc1,1.0
64873,64873,COCCOCCOCCN1CCC(N=c2[nH]c(N)c(Cl)nn2)CC1,1.0
64874,64874,c1ccc(Nc2ccnc3c2c2c([nH]3)CCN(S(c3cccc(Cl)c3)(=O)=O)C2)cc1,1.0
64879,64879,COc1c(C(F)(F)F)cc(N)c(C(=O)O)n1,1.0
64882,64882,CC1C(C)OS(=O)(=O)N1C(=O)OC(C)(C)C,1.0
64887,64887,Cc1c(OC)c(CCC(=O)OC)c(C(=O)OC)s1,1.0
64889,64889,COc1cc(CCN2CCC(C3c4cccn4Cc4ccccc4O3)CC2)ccc1O,1.0
64891,64891,Cc1c(C(N(Cc2ccc(C(F)(F)F)cc2)C2CC2)=O)c(F)n(C)n1,1.0
64893,64893,C1Cc2cc(OCC(F)(F)F)cnc2C(=O)C1,1.0
64895,64895,COC(=NCC1(C(=O)O)CCCCO1)O,1.0
64896,64896,C=CCC1(S(NC(C)(C)C)(=O)=O)CC1,1.0
64897,64897,C(CN1C(c2ccc(F)cc2)CN=C1S)CO,1.0
64898,64898,CCOC(CCC1(C(C)=O)CCCCC1=O)=O,1.0
64903,64903,Cc1cc(OC2CCCNC2)nc(NC(=N)Nc2ccc(Cl)c(Cl)c2)n1,1.0
64905,64905,C#CCOC(c1ccc(Cl)cc1)C(Cl)=O,1.0
64906,64906,CCC1(C)Cc2c(C)c(C)c(C=O)c(C)c2C1,1.0
64911,64911,CC[C@@H](C)NCCS(Cc1ccc(Br)cc1)(=O)=O,1.0
64912,64912,CCN(CC)CCOc1c(-c2ccc(O)cc2)ccc2c(C(=O)OCC)c(N)sc21,1.0
64913,64913,C1CCN2CCc3c(nc(S)nc3O)C2C1,1.0
64915,64915,Cc1c(Cl)c(O)c(C(=Nc2nccs2)O)c(=O)n1C,1.0
64916,64916,CN(C)c1ccccc1CS(c1nc2c([nH]1)CCCC2)=O,1.0
64920,64920,C1Cc2cc(C(N)=O)ccc2C(n2ccnc2)=C1,1.0
64923,64923,COCCc1cc(C(=NCC2CCC(F)(F)CC2)O)c2c(Cl)cccn12,1.0
64926,64926,CN1CCCC1c1ccc(Br)nc1,1.0
64929,64929,CCCN1CCC(c2ccccc2)=C(C(=Nc2ccccc2)O)C1OC,1.0
64931,64931,CN(CCF)C([C@H]1C[C@@H]1c1ccc(-c2c(Sc3ccc(Cl)cn3)n(C)cn2)cc1)=O,1.0
64932,64932,CC(C)C(CCC(N1CC=CC1)=O)(C#N)c1cccs1,1.0
64935,64935,c1ccc(C2C=C3C=CC=C3OC2(CC(=O)O)[N+]([O-])=O)cc1,1.0
64936,64936,Cn1c(CC(Nc2ccc(F)c(CO)c2)=O)nc(N2CCOCC2)cc1=O,1.0
64939,64939,CC1C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC(O)=N1,1.0
64940,64940,CN(C)Cc1cc2c(ccc(Cl)c2C2C(O)=NC(=O)C2(c2c[nH]c3ccccc23)O)[nH]1,1.0
64944,64944,c1ccc(CS(N(Cc2ccc(C3CCN(C(=N)O)CC3)cc2F)CC(F)(F)F)(=O)=O)cc1,1.0
64951,64951,Cc1cccc2cnc(Nc3ccc4c(c3)CCC4)nc12,1.0
64954,64954,C[C@@H]1CN(C(c2ccc3c(Cl)cc(C4CC4)nc3c2)=O)CCN1C(=O)OCCF,1.0
64959,64959,CC1C(C(C(=O)OC)O)(I)C=c2c3c(sc2=N1)CCCC3,1.0
64960,64960,Cc1cc(Br)c(C(=O)OC(C)(C)C)c2c3c([nH]c12)CC1CCC3N1,1.0
64961,64961,c1ccc(Cn2c3c(nn2)-c2ccccc2CC(O)c2ccccc2-3)cc1,1.0
64964,64964,COCN=C(O)OC(C(=O)OC)P(C)(C)=O,1.0
64965,64965,CC(C)N=C(c1c(CC(C)O)cc(OC)c(C)c1OC)O,1.0
64967,64967,c1ccnc([C@]23CCN(C(c4ccc(F)c(Cl)c4)=O)C[C@H]2OCO3)c1,1.0
64969,64969,CC1=C([Si](C)(C)C)C(=O)C1(Cl)Cl,1.0
64970,64970,c1ccc2c(c1)cnc(COc1ccccc1CO)n2,1.0
64972,64972,c1cc(C#N)cc(-c2cccc(Br)c2)c1,1.0
64974,64974,CC(C)(C)Cc1ccc(N2CCCC2)c(CN)c1,1.0
64975,64975,c1ccc2c(c1)c(CNC(C1=Cc3cc(OC(F)(F)F)ccc3OC1)=O)ccn2,1.0
64977,64977,Cc1cccc(N)c1COc1ccc(-c2c(C)c(Cl)n(C)n2)cc1C,1.0
64978,64978,CCCCC[C@@H](/C=C/[C@@H]1[C@@H](CC=CCCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O)O,1.0
64981,64981,c1cc2c(nc1)CC1CCC(C2)C1=NO,1.0
64982,64982,C=CCN=C(C1Cc2ccccc2OC1)O,1.0
64984,64984,c1ccc(CN=C(Nc2cccc3cnccc32)O)cc1,1.0
64986,64986,CC(/C=N/OC(C)c1ccccc1N(COC)C(=O)OC)=N\OC,1.0
64987,64987,Cc1cccc(-c2c(-c3cc[nH]c(=N)n3)n3ccc(=NC(Cc4cccc(OC)c4)=O)nc3[nH]2)n1,1.0
64991,64991,COc1cc(F)c(F)cc1CCNC1CC1,1.0
64993,64993,Cc1nc(-c2cnc3ccc(-c4cc(NS(c5ccccc5)(=O)=O)c(Cl)nc4)cn23)no1,1.0
64994,64994,COC(Cc1c(NC(c2cc3ccoc3c(Cl)n2)=O)ccs1)=O,1.0
64995,64995,COc1ccc(CN=c2c(/C=C/C(=O)OC)cc3cc(Br)c(F)cc3[nH]2)cc1,1.0
64997,64997,CN(CCOC)Cc1cc(N2C(=O)c3ccccc3C2=O)sn1,1.0
64998,64998,CN=c1cc(Cc2ccc(N)cc2)nc[nH]1,1.0
64999,64999,CCOC(CCCOc1cccc(OCCN2C(=O)c3ccccc3C2=O)c1)=O,1.0
65001,65001,C=CCc1cc2c(c(CC=C)c1OC1CCCCO1)CCC(=O)N2,1.0
65003,65003,CC(C)(C)[Si](C)(C)OCC1(C)CC(S)=NCCS1,1.0
65004,65004,Cc1ncc(Br)c(C(N(C)Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)=O)n1,1.0
65006,65006,c1ccc(O)c(-c2c(CCO)c(CCO)ccc2O)c1,1.0
65008,65008,COc1ccc(NC(c2ccn3c4ccccc4nc3n2)=O)cn1,1.0
65009,65009,CC1(C)CC(=C(C#N)C(C#N)O)CC(=O)C1,1.0
65012,65012,C1CCC(Oc2cc(-c3cc4c[nH]nc4nc3)cnc2)CC1,1.0
65013,65013,COc1cc(N2CCN(Cc3ccccc3)C(C(=N)O)C2)cc(OC)c1,1.0
65014,65014,c1ccc(Cc2c3nc(Cc4ccc(O)cc4)c(=O)n-3cc(-c3ccccc3)[nH]2)cc1,1.0
65015,65015,CN1CCOc2c1nc(Cl)c(Cl)n2,1.0
65016,65016,CC(C)CN1C(N)=C(N=O)C(=O)N2CCN=C21,1.0
65017,65017,Cc1cc(N2CC[C@H](N=C(/C=C/C(C)(F)F)O)C2)cnc1,1.0
65018,65018,CC1(C)COC(C)(C)OC1C(=NCCC(=O)OC)O,1.0
65020,65020,CC(C)CCn1c2c(cccn2)c(=O)oc1=O,1.0
65021,65021,CN(CCCCc1ccc2c(c1)OCC(=O)N2C)Cc1ccccc1,1.0
65023,65023,CS(c1ccc2c(c1)CCC1=C(C2=O)NCC=C1)(=O)=O,1.0
65025,65025,CN=C(O)Oc1cccc(Nc2ncc3c(n2)N(C)N=C(c2c(Cl)cccc2Cl)O3)c1,1.0
65029,65029,CC(C)(C)C(Nc1cc(F)c(Br)cc1-c1c(F)cccn1)=O,1.0
65030,65030,Cc1cc(Br)cc2c1[nH]c(-c1c(N[C@@H](Cc3ccccc3)CO)ccnc1O)n2,1.0
65033,65033,CC(C)SC1(S(C(C)C)=O)CCCCC1,1.0
65036,65036,CC1=C(C(=O)O)N2C(=O)[C@H](OC(COc3ccccc3)=O)[C@H]2S1,1.0
65037,65037,c1cc(Br)ccc1-c1ccc2nnc(O)n2n1,1.0
65040,65040,COc1ccc(CN=C(NCc2ccco2)S)cc1,1.0
65042,65042,CCOC(Cc1ccc(NCC2CCCC2C)cc1)=O,1.0
65043,65043,C=CCOC(Nc1ccc(CO)cc1)=O,1.0
65050,65050,Cn1c(=O)c(I)cnc1Cl,1.0
65051,65051,c1cc2c3c(c[nH]c3c1)C(C(C(F)(F)F)(F)F)=NN=C2O,1.0
65056,65056,CCc1cc2c(c3cnn(Cc4ccccc4F)c(=O)c3n2C)s1,1.0
65057,65057,CCOC(c1cc(C#Cc2ccccn2)c2ccccc2n1)=O,1.0
