fragment_id,feasible_compounds,infeasible_compounds
479740956,0,1
3434628125,5,5
242762782,1,0
2748335135,1,0
3917497376,106,179
2800763936,1,0
2735227939,1,1
350766115,0,1
3434628133,1,0
1376797735,50,39
2838512679,0,1
155730985,0,2
2638893,0,3
2472035378,0,1
3730850869,2,0
1265124405,2,0
946881589,0,7
502809657,24,121
2883601466,17,3
3821552700,0,1
430457917,0,1
3553641536,0,6
3141026884,1,0
3944760392,13,18
2500871240,1,0
1438663755,1,6
2516075596,2,0
1655194700,1,0
2650293324,0,1
2260747345,3,0
4162339922,2,1
3214951507,0,7
2659206228,1,0
4280829010,0,1
311968854,236,336
1154499670,2,0
3050849369,1,0
1682457692,0,1
2152219743,0,1
1201685600,1,7
1361069152,0,1
3075490912,0,2
1058030699,6,42
961561708,0,2
62407789,1,1
4117251182,0,1
3129492592,814,1437
1843414128,2,0
3070248049,1,1
3203417202,0,1
3175105652,5,5
2645574768,0,3
3156231290,36,55
526926974,8,9
2146976898,1,0
1108886659,0,2
897074310,3,3
2888844429,21,35
3845670030,1,0
1655719058,24,26
859849874,0,1
1377846423,1,0
3076015255,0,2
1707099299,2,3
225461412,1,0
273171624,2,3
4085793961,1,0
3309323443,10,20
3673179315,0,1
2378187959,1,0
1506821304,4,8
1357923516,6,19
1161315518,0,2
2543862976,0,6
3902293192,0,1
782255307,11,18
535839950,22,39
262685905,1,5
1054885076,1,0
2487764180,0,1
2977973464,13,18
1211647193,0,1
2167424218,1,1
4003480795,0,1
3757065436,27,1
4200088796,1,0
2434811104,0,1
397952227,7,3
3268429029,0,1
3679470826,0,2
3979363563,1,5
2115519724,1,0
850412781,0,4
1982874863,1,1
3667412207,1,0
2847425779,0,1
304628984,0,2
499664127,109,185
720389375,3,1
3854583041,0,1
248530182,0,1
772293896,1,0
1647854857,0,2
477119754,0,1
411059467,1,0
3851961612,1,0
2806007051,9,3
3038266637,0,8
2570601736,0,1
3569370386,3,1
2574271763,0,6
2378188051,0,1
407913750,0,1
3474998553,2,1
2148025630,0,1
3106424095,2,9
2195211554,0,1
2845852969,1,0
3417326895,1,0
717767984,11,1
2973254960,1,0
1928348980,2,0
2396013882,1,0
2047886651,0,1
3263710524,0,2
1527792982,1,5
3450357080,0,1
2552251738,0,1
2649769309,3,1
3025683805,1,0
4151330147,0,1
4139795819,1,1
2691712367,5,12
3727705459,1,6
1189102965,0,1
1229997431,0,1
402146682,1,0
1012942207,1,0
2238727562,10,4
680543627,0,2
456148364,0,1
1141917070,6,0
1011893647,10,25
38290830,3,2
1628456334,0,1
1275610514,1,0
3823125907,1,0
638600596,1,0
954221975,1,0
1955087767,0,3
106972574,19,40
609764766,2,15
2321565091,1,0
1429751206,3,1
698893736,155,345
3099084201,9,2
658523561,1,0
41436585,0,5
2803385773,1,4
2592622008,4,12
849888697,2,1
1637893563,0,1
3116385724,11,37
1829782974,0,2
2661303743,0,1
2351973824,12,3
4015539650,1,0
4200613315,10,3
3677373892,9,6
3715122628,0,1
2509784522,1,4
1595950542,0,5
3435152847,44,155
876627407,1,8
3590342097,1,0
2281719251,2,3
4274537944,1,0
573064664,0,2
908084700,3,0
4161291742,1,0
3685762528,0,3
3122677216,0,1
2089829858,2,0
3601876451,14,3
916473314,1,0
4253042151,1,0
612386280,2,0
2100315626,1,0
2225096171,1,0
2295350765,1,0
2189968878,0,1
2354071021,0,1
42485233,43,50
869811697,1,0
3330819572,460,647
3992995317,2,8
815285752,1,0
1738032637,0,1
2358789631,0,1
1720731136,0,1
3167766017,1,0
2103985665,0,1
3333965315,0,1
374359565,1,0
1589659150,2,0
1640515086,1,0
12076560,0,1
3255846417,0,1
2256029202,2,0
616580634,1,3
2387101216,16,19
942687779,0,2
3371189795,0,1
2878359077,55,50
815285795,0,1
1372079651,0,1
2083538476,0,1
2091402797,10,0
3630188080,1,0
769148465,1,0
3031451184,0,1
774391344,0,1
4032316980,1,0
3065529910,2,0
10503736,4,0
1091061305,3,17
1683506744,1,0
1697662524,4,1
2842183228,0,2
889734724,1,0
2541766214,1,1
256919117,1,0
1617970772,1,0
2941797989,2,0
43533927,9,32
99108457,1,0
3583526507,12,32
2535474798,1,0
4096280175,1,2
3505407600,5,1
4206380656,3,8
63981170,4,2
3426764399,0,2
1977632369,0,1
558384757,29,20
2954905206,1,4
4158670456,7,16
1084245631,0,2
3876079232,0,1
1766344319,0,1
1601193606,0,1
256919175,1,0
4027074184,13,7
1294485132,2,0
905463437,3,1
380126862,0,1
899696271,9,0
645940879,0,1
2566407824,0,1
1452820114,0,1
4237313686,34,15
1911047832,0,1
1691371161,0,1
3533194907,0,1
4179117725,0,1
72369822,4,1
2289583774,1,0
603997856,52,106
3278390944,1,1
1909474975,1,0
3050849955,3,1
3517990576,0,1
4073211571,26,23
1525696184,5,3
701515450,1,1
3621799610,0,1
30951100,28,21
4258809536,3,1
2693285574,1,0
2505066185,1,0
1191724749,1,1
1311786704,2,3
2673362640,1,0
2301642453,2,3
3666888410,2,0
1996506844,1,10
2365081314,1,3
149440226,1,0
555763428,1,0
4012394214,1,1
3280488176,1,0
2848999160,1,0
50349817,3,1
4107290362,0,1
414205697,3,0
1255163649,2,0
1079527172,0,1
1262503687,0,1
2064140044,0,1
544229132,0,1
475023119,2,3
3110094608,2,0
2956478226,1,0
227034906,2,1
3490203422,31,158
2494580511,2,0
1655719712,2,7
2518173475,1,2
2128627491,2,0
1687701286,9,30
633882407,0,1
1831880488,1,0
1808287529,1,6
1049642792,0,1
2142258987,1,1
3882895147,0,1
1527793453,0,1
1080051502,0,3
4232595247,17,4
2495104816,42,54
1423460153,8,5
338708282,6,9
3670034233,4,1
2465744700,2,2
629688127,0,2
1762150208,1,4
1520453442,8,2
410011458,0,2
169363271,0,1
468207433,0,1
859326284,3,5
486557517,0,1
3976742741,0,1
3276293975,3,3
3036170072,1,1
2241873756,0,1
2085111646,2,4
927483743,1,1
3640149855,2,0
637028193,3,1
817383263,0,1
3229632358,1,4
3476047720,0,2
3901769579,1,0
3132114796,1,0
3778561901,1,0
1251493739,0,3
615008113,0,9
860899186,1,0
1135626098,1,0
1776306034,0,1
2079344504,1,0
4124591994,2,0
4270868347,2,23
2148550524,6,1
656426877,0,2
3896002432,0,1
2565883778,0,1
1053837192,16,8
1729120141,1,0
2231912334,1,0
3444590479,2,0
1935689616,0,1
3381151639,0,1
3252701080,8,12
3967829913,1,0
3776989082,4,0
137906075,9,41
3040364443,0,2
2353022877,0,1
560482206,3,1
2036352932,1,0
1178093487,2,8
4147136433,0,2
3633858482,1,1
4245702577,0,1
2918205364,180,152
1527793591,0,1
4142417848,0,1
2962245561,14,6
432555960,0,1
3087026109,1,0
1763723198,0,1
2065713087,0,1
2625652672,3,11
1993885632,1,0
202393539,1,1
2029012936,1,2
2158512073,0,1
2054178763,1,19
307251148,0,1
3417327566,5,0
999835601,0,2
449333203,0,1
3843049428,0,1
1733314519,1,0
3983034328,1,0
166741979,1,2
1852852191,0,1
427313120,0,1
863520736,0,1
1944602595,65,104
1044924387,7,18
1579698148,0,2
2531280871,4,1
2422228969,0,1
661145580,3,0
2184726508,1,0
640698352,0,1
200820731,4,4
557336575,0,5
1372080132,2,1
3451406340,0,1
2489337862,1,0
1211123718,0,1
489179144,0,1
3409463305,1,0
2724218890,1,0
235423755,0,7
2338342923,0,1
3646965773,2,3
3393734670,7,9
1809860623,0,2
3921168402,0,1
3590866963,0,1
3542632470,0,1
3255322647,0,1
2551203867,1,0
1161316381,0,2
1626359845,1,0
1352681512,1,5
2857388079,16,6
3999287344,2,2
1570261041,0,3
782256178,1,1
1995458611,67,4
3210758196,3,0
60835889,0,1
4050667581,1,3
3347597373,0,4
1561872453,6,3
2789230661,1,0
2555922503,1,0
1319127113,3,3
184567893,0,1
2132297815,7,6
3525855319,1,0
1739081817,1,0
1398294617,0,2
444614744,0,2
2588428379,0,1
610814047,25,62
158877795,0,1
1225803877,0,6
2371897446,1,0
1414023270,0,1
2352498792,3,2
3329247337,1,2
2475182186,25,16
218122347,17,4
111167596,0,3
1362643053,3,3
1942505582,2,1
2930788456,0,1
1853376624,0,1
2941798505,0,1
2572699762,3,3
2220902518,1,0
3827845242,2,0
3304081545,0,1
300959882,4,0
4233119887,1,0
3640674448,0,1
1196968084,0,1
3850913941,75,231
372263062,1,0
3697297561,1,0
2809677978,3,1
3217049757,16,19
1804093599,0,1
3940042919,19,9
4112009391,0,1
3071297713,16,6
2618837169,6,22
530073778,1,13
1178618035,0,1
3180873918,3,17
2420656318,0,1
2024294592,40,19
2387626177,2,0
1594902732,10,6
571492560,0,2
2554874066,1,1
2977974484,0,1
3240642772,0,1
1813530838,16,14
3532671190,1,2
2159560918,0,6
579881179,10,7
2219854047,3,9
1324370144,2,9
77088993,1,1
383797476,6,3
197675237,14,41
2218281189,0,5
979912942,0,2
3366996207,0,1
3375384816,3,4
3458746608,1,1
2623031534,0,1
3136309492,5,1
2779793655,1,0
1221609720,1,0
916998397,0,4
2590525694,0,1
214452478,0,1
1623738625,1,1
559958282,1,0
317212939,0,1
1810385164,0,8
2037926158,0,1
3789048083,4,7
4066920726,0,2
316688665,5,3
4241508634,0,3
2998946077,33,14
3839379741,1,0
2969061667,1,0
4124592421,0,3
2654488870,34,61
2087733542,6,8
1960331559,1,0
2541242662,0,3
1317030189,3,1
2401782062,0,2
4233644336,0,1
4127738164,2,9
154159415,1,1
3509078328,3,0
1751664952,1,0
3335014714,1,0
928532794,0,3
2875738425,0,13
1716013372,0,4
1572882750,3,6
3887614270,0,3
1517308224,1,4
3172485441,1,2
2400209219,1,0
4066920773,2,1
262687046,0,1
1701857614,2,0
1657293137,1,0
131090769,0,1
2899331411,1,0
4087892309,1,0
2774550876,2,0
2325236060,1,0
2998946141,1,2
3550497119,8,1
1774209384,0,1
2973780331,0,1
4220537197,0,1
1235241329,1,0
3640150386,1,0
2142259571,1,0
2509785459,0,2
942164340,0,4
4248848754,0,1
533219703,0,1
3057142140,1,0
2312653183,2,0
94914943,13,2
2840611201,7,0
3708307847,1,0
1972390280,0,1
407914889,1,0
1878542730,0,1
2968537487,0,1
2822261138,2,1
24136085,0,2
238045592,1,0
79710624,1,0
1822443938,13,4
1706052002,0,1
598231461,13,25
4224731560,0,1
2570602923,0,1
2003847596,0,1
1004554671,1,28
1649953202,1,0
1045973433,10,19
1209551301,1,0
345000392,2,0
2739947977,1,2
62933449,1,0
1621641678,0,1
2794473935,1,0
1759529431,2,0
2538097117,0,1
3138931166,9,7
1591232989,0,3
3801631205,4,0
603998695,7,20
704662003,0,1
2587904504,0,1
4214770168,0,1
2880457212,0,2
4221061629,1,2
3507505664,5,0
1763723777,1,1
3941616130,9,0
2941798916,0,1
1998604812,9,22
3631761933,371,876
387467789,3,7
3200797204,1,2
260065814,1,0
2602584599,0,1
3389016603,32,12
2032683547,1,0
853559837,140,196
2494056987,1,0
1495288353,1,0
2959624739,28,18
4159195687,32,0
1749043758,0,2
2029013551,17,4
2649770543,1,18
1556105777,1,0
1044400688,1,0
2684897840,0,1
4216343096,3,2
99633725,1,0
939543101,1,0
3145747006,1,0
1569737278,0,1
1893747268,7,3
3540011589,0,1
2599963205,0,1
4093135431,25,64
159402567,1,0
412109387,3,2
3957869139,11,7
2204125781,7,0
2586331737,0,1
3202370139,0,1
4030220893,0,1
1934117474,0,1
2993703524,0,2
1693993573,0,1
2044217964,0,2
943737457,9,6
780683893,15,1
144198261,0,1
2555398778,0,2
1545620091,2,0
568347260,1,2
3630713471,2,2
382749311,5,12
1959807620,7,8
672680581,0,1
1423460998,1,1
2959100550,1,0
1186482829,1,5
1756908173,0,1
3238546062,0,1
2057849488,0,1
2281196174,0,1
2717403793,0,1
3356510866,0,1
3899148949,0,2
1431325345,1,0
2299546277,38,39
54020775,6,11
3443018409,1,0
2052082351,0,1
109071033,6,3
3540535994,1,0
3553643195,0,9
3695725244,0,5
276318906,0,1
1476414152,1,0
85478095,2,0
3012578006,0,1
3579857624,47,42
606096096,0,2
952650471,17,8
2914536168,276,741
3450358503,0,1
56117991,0,1
3830467307,0,28
3437775597,1,0
4033366767,1,0
1773161203,0,1
610290421,1,0
248007418,1,0
1179142907,1,0
4049095422,0,1
4202187520,10,5
2331527936,0,1
891308802,1,5
3107998466,2,1
951077638,1,0
2332576520,0,2
3512748810,3,1
1753238284,1,1
4126690061,3,5
494947086,1,0
2876263182,2,4
1998605068,2,0
1049643793,1,0
1309690638,1,4
3154660119,4,6
2738899735,0,1
3120057118,15,3
2896710435,2,1
3890236195,1,0
456149803,1,0
3267382064,3,0
1569213234,1,0
2739424054,3,4
774392631,0,1
1273514808,10,22
1210075960,8,18
1817725754,63,6
2344635194,2,0
762334012,1,0
891833149,0,3
3883420474,0,1
2404404024,0,1
1210075964,0,2
510675774,0,1
1721781051,0,1
374885187,2,0
2722122556,0,1
693652293,15,12
80235334,1,0
1817725771,1,0
4139797323,0,1
1591757646,0,2
1623739215,0,3
828918608,0,1
2640857939,2,0
3825748819,0,2
2535476055,5,13
1638943576,2,3
1281903447,0,2
3300412250,0,1
443042647,0,1
413682524,0,1
2418559839,10,18
1725451105,1,0
4251470689,3,0
271600485,1,1
2871020396,0,1
649087862,2,4
1645235067,0,1
181947260,1,0
648039295,0,1
2648722309,2,1
3831516047,0,1
4014492559,0,1
758139793,3,0
3146271632,0,2
406342545,0,3
464538517,2,3
233851797,0,2
2138590103,1,1
4214770583,0,1
2381859738,0,1
193481629,1,4
791694238,45,47
2060995487,1,0
1516784544,10,1
809520033,0,1
150490020,3,11
2012236708,9,5
3776990122,0,1
2394442667,1,0
128469932,1,0
2483571630,1,0
2882030511,11,4
3316140977,11,0
1882213298,1,0
2545961907,0,1
2811251636,1,3
3976219572,1,0
105925560,1,0
806898617,1,0
3773320122,2,0
1503153082,1,0
3270003644,3,7
271600570,0,1
3794815935,0,2
4238363588,10,7
398478279,1,0
1180715980,2,6
1898466258,1,0
3531099097,0,1
1255164891,3,8
3822078940,1,0
479742939,0,4
233327582,1,1
1286622175,1,0
1014516707,0,3
2249739236,0,1
1072188388,0,1
1464880104,0,2
3048754153,1,0
168315885,0,2
3153087473,1,1
608193522,1,1
4063251444,0,1
2484620285,1,0
205540349,0,3
1085819903,1,0
4051192831,0,2
2532854785,2,6
1285049346,2,0
1564494851,1,0
77089794,2,3
3968355333,1,0
2599963657,0,2
1753238537,0,1
937446413,1,1
2009615374,110,129
3692055567,9516,13269
2304789517,1,0
1538280465,1,0
2642955281,0,1
3164097559,1,3
4281355292,1,0
2495630366,1,1
764431390,6,1
1096305699,2,0
1326468132,0,5
2704821285,1,0
2025868331,0,1
2042121262,0,8
3413134390,5,20
1802521655,5,2
4049095736,5,8
1203260476,0,1
2269662270,1,0
473975871,0,1
4171779137,46,84
1115180099,0,3
2942848067,0,1
4270869574,0,1
2116045895,6,5
514870344,219,338
1961380935,0,1
1751141455,0,2
2339392592,2,0
725109845,0,1
2050509910,59,68
2771930202,4,11
2597342305,2,0
3233303649,2,0
2112900194,1,0
4192226405,0,1
2208844910,2,1
2816494703,6,7
2310032496,1,0
1202736242,1,0
1702382708,0,5
4025502837,1,0
1531464823,0,1
3393735802,1,0
163597435,109,113
2669694084,6,24
3847769221,7,2
82332805,0,3
4126690437,0,1
3165146248,2,1
597707915,0,1
784878732,1,1
757091470,0,1
123227281,0,3
2955431058,0,3
264260760,0,1
2696432794,0,3
3731377308,0,1
859327646,1,1
3072871584,3,0
4018687137,2,0
2018528421,1,0
100158630,1,0
4094708903,3,8
2213039274,3,1
3769650346,1,0
2087734443,0,4
3720891564,0,2
812141745,0,1
915950772,2,6
3301985463,6,3
3457699001,11,9
4054338747,0,1
4051717307,0,3
136334523,0,1
3161476287,14,16
2787134657,4,7
521686211,1,0
3703590089,1,1
1007701194,0,1
4031270097,0,6
2198359258,1,0
458771674,0,1
3556265178,0,1
2364034270,0,1
944262367,1,4
103828704,2,0
1952992489,0,2
3212856554,0,1
206589166,3,5
4071640303,0,1
2079345907,0,1
2367704318,1,0
75517184,0,4
1647856900,0,1
851463431,563,875
3306704136,5,2
3530575113,2,5
944262411,2,0
1330138380,42,94
2821213451,1,2
2915061005,0,1
411061519,1,22
3956296977,2,0
437800211,0,6
4221586710,2,3
1832930589,1,0
3293072672,0,2
1049644321,7,4
3128446244,1,1
22039846,0,1
327175465,1,0
2285391148,0,1
589843763,1,0
1179143477,0,1
1505774905,2,0
4123020603,0,1
3357560127,1,2
646991168,0,1
3910159681,4,4
1861242176,0,1
428887367,1,0
3243265353,4,0
2593148235,60,50
676351307,1,2
1896369484,1,0
2117619026,0,1
3025161556,0,1
1118326103,113,249
536890712,1,0
1873300826,2,4
3398978907,10,22
2938654043,1,0
1046498656,1,0
3422047588,2,0
2034257252,0,9
1168133478,2,1
2189446501,0,1
1037061482,2,0
986729836,1,0
3543682415,1,1
250629490,2,8
2753056118,1,19
2900381046,0,2
2307411320,15,14
3299364219,1,3
368594304,0,1
1279806850,0,25
3153087881,3,0
3697298825,0,2
3305655693,4,0
544755086,314,635
527977883,0,1
2624081310,2,0
1672498590,0,1
1242058150,0,1
907038123,0,1
2598391212,0,1
3763883438,1,4
2325761456,0,1
1908428209,1,5
3047706044,60,214
2584235453,0,1
3471330752,2,0
2858962370,1,0
3060288966,12,9
3592441287,1,1
3811069384,1,1
2163232198,1,0
1060654537,1,1
3265809865,0,2
3312995788,1,0
845172173,6,0
1158696397,1,0
1198542288,0,1
1437617619,0,3
1748520404,0,1
2902478295,25,99
1895845337,0,1
1903709658,2,1
760761818,0,1
1961905628,0,1
3854061021,121,103
77614559,0,2
659049954,9,8
2538098147,16,9
91770339,0,1
28855785,1,0
913853930,1,2
2839039467,1,0
2933411305,0,1
3285208557,0,5
3081784815,1,0
1451249136,0,1
1556631025,2,0
2150125042,0,1
3021491699,1,0
2125483505,0,1
3653783032,0,2
3605548539,1,0
233852418,2,0
4052241929,3,0
96488969,1,0
3050327566,0,1
2448969230,0,16
3059240465,0,1
1193299477,2,1
1320701463,4,0
3731901976,1,0
1179143704,1,0
48778786,1,2
1371033123,0,1
1900039714,0,2
3592441382,1,0
532172327,2,0
2985840168,0,1
3411037736,0,3
585649706,7,2
3143650859,1,1
1784172077,0,1
2969062968,0,1
4263005753,2,3
747130426,1,0
732974650,0,1
28855866,0,2
26234434,7636,9940
4170731076,1,0
2552254022,0,1
3438300742,0,1
1122520648,0,1
1949322825,2,1
3663220302,2,0
3613412947,0,1
2727890515,0,1
1054363221,1,1
877153879,0,1
2753056345,0,1
3165146714,3,1
3306180186,2,0
98586206,0,1
1359498847,1,0
3295170145,0,1
2695384674,1,0
3143126626,0,1
2839563876,0,2
203443815,3,0
3157282410,1,1
1943555691,3,2
505433709,13,28
724586094,5,11
1157647981,3,3
1824018032,0,2
19943023,0,1
2844806770,0,1
675303027,0,1
1037061749,1,2
229133942,1,4
4190654070,1,0
2794999413,0,2
1861766777,0,1
3977268859,1,0
3550498430,3,8
500715136,0,1
2606780032,0,1
3635433090,16,13
3782233738,2,6
2704297612,0,1
2348830350,0,2
2220904079,2,0
3569897103,0,4
2607304338,25,7
793267859,1,3
1107840664,0,1
1397247642,1,1
707284635,0,8
3977793180,5,5
1690324640,2,21
3966258853,1,0
3609743013,0,2
1811959470,0,1
1831358127,15,7
473452212,0,4
4225781435,0,4
3173535423,6,8
2310033088,2,1
842026690,0,1
1793085122,0,1
695226062,0,1
2836942543,0,1
2198359762,0,3
3945811671,1,1
4197469915,1,0
1860718300,0,1
958418653,0,1
1418219230,1,45
3933228764,0,1
1127763680,2,0
1134579433,0,1
2062569199,3,0
3259518705,144,153
1941458673,4,1
493899508,1,1
2391297781,17,27
238046968,13,4
2745192189,0,1
1172852481,0,5
3826274050,1,7
1367887629,33,14
1764773649,0,1
1109413650,0,5
2657636114,0,1
230706964,2,0
2083016468,1,0
1545621271,5,9
3325579032,1,0
3203419929,124,243
1038634775,1,0
1969770268,2,8
1127763742,0,8
2375569183,0,1
2030063396,8,0
868765477,9,6
3275771692,1,2
1019760433,0,2
450383666,0,1
3817361206,1,0
4060106550,0,2
2306887486,1,1
1341148998,2,4
447762246,1,0
1176522569,0,1
167792458,15,35
3052425038,1,2
3479719759,0,1
2202554192,6,53
2517651284,1,9
794840919,4,3
376459098,0,3
2299023194,0,3
37244764,0,4
978866013,6,1
3879751516,0,1
894979932,0,1
2385006434,0,1
3531624292,0,1
1596477287,4,0
265834347,0,1
4201664364,2,1
3357560688,2,6
2659209073,1,0
2157989744,0,2
3865071475,0,1
1446006646,0,2
2167951225,2,0
962613116,2,0
3333967743,1,1
1316507520,1,0
2131251073,13,11
1657294721,1,0
4085272453,1,0
665341831,0,2
559435661,1,0
450908045,1,0
3830992792,3,1
2069385115,1,4
3692580763,0,1
945311645,0,1
1266700192,0,2
1057509284,2,0
2557497252,1,0
2301120421,0,2
2718977957,0,1
3523235751,0,1
1399345069,0,1
422072242,0,1
3033026483,1,4
99110837,0,3
3830468534,0,1
1777881016,3,3
3915927481,1,0
1691373502,14,8
3890237376,2,1
1041256386,48,47
3145748425,2,1
4207955914,2,9
2343587788,20,9
3414708173,0,1
3003142094,1,0
2490388439,2,0
1072189405,3,0
499142632,1,0
1191202794,1,1
205541355,2,4
3567800300,9,3
1178619885,163,190
527978477,0,3
3494924271,1,0
3558887402,1,3
29380596,4,4
1886408699,1,0
306204668,0,1
1921011712,2,0
2171097092,24,22
2160611332,0,1
3456126982,0,1
4064825366,0,2
3820507159,5,4
1574981657,0,1
2402832415,2,0
2251313185,1,0
3342356522,1,1
627068976,1,7
653807666,0,1
702566451,1,1
4002959411,0,2
1374703669,2,3
1945129013,1,4
3345502263,1,0
1316507708,223,354
2798145600,0,12
1267748931,6,5
336613446,1,0
760238159,7,11
3372765263,0,2
2851098711,1,0
4229451865,0,1
2333626463,0,1
4073738336,57,79
2886226023,1,0
61886573,2,3
2108706927,1,0
1004556400,1,2
4214247540,0,2
1976062069,0,4
3405795451,0,1
682643583,0,5
825249922,0,2
1832407171,0,7
890785924,0,1
100683910,0,1
2814922893,5,1
1364742286,0,3
2059948173,0,1
149966996,1,1
2643480726,0,3
3570946199,2,1
4199043226,1,0
1157648548,0,1
2854768807,1,0
2928693416,1,2
342380713,1,1
72372392,0,1
4170207403,0,1
1892176044,0,1
1940410540,0,2
2833273007,19,142
1492668594,1,0
2225623219,0,1
216027323,0,7
3405271229,1,0
2461028542,6,0
813715652,0,3
3520614597,1,0
604524741,1,2
3273674951,4,4
2871546055,2,1
1227903179,0,1
141578444,2,1
1973965004,2,1
3906490579,6,0
271601881,1,0
2882031840,1,0
2836943073,3,6
1841320164,6,0
4034416869,0,1
2392871142,219,222
1943556326,1,0
1275089133,0,2
764432623,10,1
1147162864,1,0
172511472,1,0
1229476083,0,3
61362421,1,0
1720733947,0,1
2967490811,0,1
2986889470,1,0
1062228224,0,2
3075494146,29,6
1640517891,14,15
214454532,0,1
3590869257,1,0
865095946,1,0
2559594768,1,0
3868741908,1,0
3781710105,1,1
3570946329,0,3
2275430684,6,43
1976062237,4,3
1147687197,1,0
2739425568,199,404
2223001890,0,1
1017663780,0,1
2645578021,2,2
1506824489,0,1
1092112685,5,137
3821031728,2,6
951603505,0,16
3193458998,2,1
2275430711,1,0
4118303037,4,2
2663928131,44,62
354439492,0,3
744509765,0,1
1194873161,5,2
2136494411,17,38
1223709005,4,3
3632812370,4,2
831017301,2,1
20821,4,3
775442773,3,4
2181058907,1,0
3234877787,0,2
2313179485,0,3
910184811,0,1
975720814,0,1
1570787699,2,0
2170573171,1,0
1600147830,2,0
1654149495,1,0
1534087546,0,1
218124667,0,1
4114108798,2,0
3180876160,0,1
1469600128,0,1
932729218,0,1
2712162696,7,43
1095782794,3,1
1426608525,0,1
184570255,26,43
3224916367,1,1
3156758929,0,2
302535058,1,0
2598916495,0,1
1460687253,0,1
983585174,1,1
1071141270,1,3
3095941536,0,1
3971502497,0,1
89149862,1,2
1747997096,9,1
1123570092,1,0
966807981,1,0
744509870,1,0
2657112493,1,0
1425035694,0,5
3318763954,1,2
536367544,0,1
3810546111,1,0
935875012,3,2
4079505860,0,1
709906887,1,0
2095075786,1,0
3071824331,0,1
2542293453,2,1
3233305039,5,1
883446224,0,1
976769488,0,1
2473611731,1,2
3025686999,0,1
885543385,4,12
3684717018,1,0
2268615133,0,1
1048072670,1,2
920146401,4,4
2379239910,2,0
2833273320,0,4
3833614826,0,1
3275772395,1,0
1547194864,4,8
3145748977,4,10
3753398774,1,0
2357219830,0,1
3106951675,0,1
3433058813,0,1
4175450623,1,0
